title,description,size,availability,price
Стеллаж MS Pro Z 3000х2400х600 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х2400х600
",['3000х2400х600'],Есть в наличии,47 870 руб.
"Стеллаж Оптима 4000х1250х785 (6 ярусов, настил металл)","
ВхШхГ, мм: 4000х1250х785
Вес, кг: 182
",['4000х1250х785'],Нет в наличии,62 310 руб.
Стеллаж MS Pro Z 2000х2400х500 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х2400х500
",['2000х2400х500'],Есть в наличии,28 260 руб.
"Стеллаж Оптима 2000х1250х785 (2 яруса, настил фанера)","
ВхШхГ, мм: 2000х1250х785
Вес, кг: 65
",['2000х1250х785'],Нет в наличии,16 680 руб.
Стеллаж MS Pro Z 2000х2700х500 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х2700х500
",['2000х2700х500'],Есть в наличии,25 030 руб.
"Стеллаж Оптима 2000х1250х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 2000х1250х785
Вес, кг: 80
",['2000х1250х785'],Нет в наличии,20 080 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2400х800 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х2400х800
",['2500х2400х800'],Есть в наличии,31 860 руб.
"Стеллаж Оптима 2000х1530х785 (2 яруса, настил фанера)","
ВхШхГ, мм: 2000х1530х785
Вес, кг: 71
",['2000х1530х785'],Нет в наличии,17 380 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2400х1000 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х2400х1000
",['2500х2400х1000'],Есть в наличии,37 340 руб.
"Стеллаж Оптима 2000х1530х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 2000х1530х785
Вес, кг: 89
",['2000х1530х785'],Нет в наличии,21 120 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2400х500 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х2400х500
",['2000х2400х500'],Есть в наличии,25 700 руб.
"Стеллаж Оптима 2000х2500х600 (2 яруса, настил фанера)","
ВхШхГ, мм: 2000х2500х600
Вес, кг: 83
",['2000х2500х600'],Нет в наличии,21 440 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2400х500 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х2400х500
",['2000х2400х500'],Есть в наличии,31 490 руб.
"Стеллаж Оптима 2000х2500х600 (3 яруса, настил фанера)","
ВхШхГ, мм: 2000х2500х600
Вес, кг: 107
",['2000х2500х600'],Нет в наличии,27 430 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2400х600 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х2400х600
",['2000х2400х600'],Есть в наличии,29 400 руб.
"Стеллаж Оптима 2000х2500х785 (2 яруса, настил фанера)","
ВхШхГ, мм: 2000х2500х785
Вес, кг: 92
",['2000х2500х785'],Нет в наличии,21 860 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2400х800 (4 яруса без настила),"
ВхШхГ, мм: 2000х2400х800
",['2000х2400х800'],Есть в наличии,16 020 руб.
"Стеллаж Оптима 2000х2500х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 2000х2500х785
Вес, кг: 121
",['2000х2500х785'],Нет в наличии,27 850 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2700х500 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х2700х500
",['2000х2700х500'],Есть в наличии,22 470 руб.
"Стеллаж Оптима 2500х1250х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 2500х1250х785
Вес, кг: 86
",['2500х1250х785'],Нет в наличии,21 670 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2700х500 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х2700х500
",['2000х2700х500'],Есть в наличии,35 740 руб.
"Стеллаж Оптима 2500х1250х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 2500х1250х785
Вес, кг: 101
",['2500х1250х785'],Нет в наличии,25 070 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2700х600 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х2700х600
",['2000х2700х600'],Есть в наличии,25 590 руб.
"Стеллаж Оптима 2500х1250х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 2500х1250х785
Вес, кг: 116
",['2500х1250х785'],Нет в наличии,28 470 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2700х600 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х2700х600
",['2000х2700х600'],Есть в наличии,33 240 руб.
"Стеллаж Оптима 2500х1530х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 2500х1530х785
Вес, кг: 95
",['2500х1530х785'],Нет в наличии,22 710 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2700х600 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х2700х600
",['2000х2700х600'],Есть в наличии,40 890 руб.
"Стеллаж Оптима 2500х1530х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 2500х1530х785
Вес, кг: 113
",['2500х1530х785'],Нет в наличии,26 460 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2400х500 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2400х500
",['2500х2400х500'],Есть в наличии,37 920 руб.
"Стеллаж Оптима 2500х1530х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 2500х1530х785
Вес, кг: 132
",['2500х1530х785'],Нет в наличии,30 200 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2400х600 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2400х600
",['2500х2400х600'],Есть в наличии,36 750 руб.
"Стеллаж Оптима 2500х2500х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 2500х2500х785
Вес, кг: 127
",['2500х2500х785'],Нет в наличии,29 440 руб.
Дополнительная секция Стеллаж MS Pro Z 3000х2400х600 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х2400х600
",['3000х2400х600'],Есть в наличии,44 010 руб.
"Стеллаж Оптима 2500х2500х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 2500х2500х785
Вес, кг: 156
",['2500х2500х785'],Нет в наличии,35 430 руб.
Дополнительная секция Стеллаж MS Pro Z 3000х2700х600 (4 яруса с секционным настилом),"
ВхШхГ, мм: 3000х2700х600
",['3000х2700х600'],Есть в наличии,34 460 руб.
"Стеллаж Оптима 2500х2500х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 2500х2500х785
Вес, кг: 185
",['2500х2500х785'],Нет в наличии,41 420 руб.
Стеллаж MS Pro Z 2500х2700х800 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2700х800
",['2500х2700х800'],Есть в наличии,47 390 руб.
"Стеллаж Оптима 3000х1250х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 3000х1250х785
Вес, кг: 93
",['3000х1250х785'],Нет в наличии,23 710 руб.
Стеллаж MS Pro Z 2500х2700х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2700х1000
",['2500х2700х1000'],Есть в наличии,55 180 руб.
"Стеллаж Оптима 3000х1250х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 3000х1250х785
Вес, кг: 108
",['3000х1250х785'],Нет в наличии,27 110 руб.
Стеллаж MS Pro Z 2000х2400х500 (2 яруса без настила),"
ВхШхГ, мм: 2000х2400х500
",['2000х2400х500'],Есть в наличии,11 570 руб.
"Стеллаж Оптима 3000х1250х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 3000х1250х785
Вес, кг: 123
",['3000х1250х785'],Нет в наличии,30 510 руб.
Стеллаж MS Pro Z 2500х2400х500 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2400х500
",['2500х2400х500'],Есть в наличии,41 120 руб.
"Стеллаж Оптима 3000х1530х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 3000х1530х785
Вес, кг: 103
",['3000х1530х785'],Нет в наличии,24 750 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х1500х800 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х1500х800
",['2000х1500х800'],Есть в наличии,22 330 руб.
"Стеллаж Оптима 3000х1530х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 3000х1530х785
Вес, кг: 121
",['3000х1530х785'],Нет в наличии,28 500 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2100х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х2100х1000
",['2000х2100х1000'],Есть в наличии,38 220 руб.
"Стеллаж Оптима 3000х1530х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 3000х1530х785
Вес, кг: 139
",['3000х1530х785'],Нет в наличии,32 240 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2100х600 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х2100х600
",['2000х2100х600'],Есть в наличии,30 200 руб.
"Стеллаж Оптима 3000х2500х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 3000х2500х785
Вес, кг: 135
",['3000х2500х785'],Нет в наличии,31 480 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2100х800 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х2100х800
",['2000х2100х800'],Есть в наличии,26 340 руб.
"Стеллаж Оптима 3000х2500х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 3000х2500х785
Вес, кг: 164
",['3000х2500х785'],Нет в наличии,37 470 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х2100х800 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х2100х800
",['2000х2100х800'],Есть в наличии,32 240 руб.
"Стеллаж Оптима 3000х2500х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 3000х2500х785
Вес, кг: 193
",['3000х2500х785'],Нет в наличии,43 460 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х900х1000 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х900х1000
",['2000х900х1000'],Есть в наличии,15 190 руб.
"Стеллаж Оптима 3500х1250х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 3500х1250х785
Вес, кг: 101
",['3500х1250х785'],Нет в наличии,25 750 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х900х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х900х1000
",['2000х900х1000'],Есть в наличии,18 250 руб.
"Стеллаж Оптима 3500х1250х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 3500х1250х785
Вес, кг: 116
",['3500х1250х785'],Нет в наличии,29 150 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х900х600 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х900х600
",['2000х900х600'],Есть в наличии,14 920 руб.
"Стеллаж Оптима 3500х1250х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 3500х1250х785
Вес, кг: 131
",['3500х1250х785'],Нет в наличии,32 550 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х900х800 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х900х800
",['2000х900х800'],Есть в наличии,15 740 руб.
"Стеллаж Оптима 3500х1250х785 (6 ярусов, настил фанера)","
ВхШхГ, мм: 3500х1250х785
Вес, кг: 146
",['3500х1250х785'],Нет в наличии,35 950 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х1500х1000 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1500х1000
",['2000х1500х1000'],Есть в наличии,21 710 руб.
"Стеллаж Оптима 3500х1530х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 3500х1530х785
Вес, кг: 110
",['3500х1530х785'],Нет в наличии,26 790 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х1200х500 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х500
",['2000х1200х500'],Есть в наличии,13 160 руб.
"Стеллаж Оптима 3500х1530х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 3500х1530х785
Вес, кг: 128
",['3500х1530х785'],Нет в наличии,30 540 руб.
Дополнительная секция Стеллаж MS Pro Z 2000х1500х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х1500х1000
",['2000х1500х1000'],Есть в наличии,26 410 руб.
"Стеллаж Оптима 3500х1530х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 3500х1530х785
Вес, кг: 147
",['3500х1530х785'],Нет в наличии,34 280 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х1000 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х900х1000
",['2500х900х1000'],Есть в наличии,15 840 руб.
"Стеллаж Оптима 3500х1530х785 (6 ярусов, настил фанера)","
ВхШхГ, мм: 3500х1530х785
Вес, кг: 165
",['3500х1530х785'],Нет в наличии,38 030 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х900х1000
",['2500х900х1000'],Есть в наличии,18 910 руб.
"Стеллаж Оптима 3500х2500х785 (3 яруса, настил фанера)","
ВхШхГ, мм: 3500х2500х785
Вес, кг: 142
",['3500х2500х785'],Нет в наличии,33 520 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х1000 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х900х1000
",['2500х900х1000'],Есть в наличии,21 980 руб.
"Стеллаж Оптима 3500х2500х785 (4 яруса, настил фанера)","
ВхШхГ, мм: 3500х2500х785
Вес, кг: 171
",['3500х2500х785'],Нет в наличии,39 510 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х600 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х900х600
",['2500х900х600'],Есть в наличии,13 110 руб.
"Стеллаж Оптима 3500х2500х785 (5 ярусов, настил фанера)","
ВхШхГ, мм: 3500х2500х785
Вес, кг: 200
",['3500х2500х785'],Нет в наличии,45 500 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х600 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х900х600
",['2500х900х600'],Есть в наличии,15 570 руб.
"Стеллаж Оптима 3500х2500х785 (6 ярусов, настил фанера)","
ВхШхГ, мм: 3500х2500х785
Вес, кг: 229
",['3500х2500х785'],Нет в наличии,51 490 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х600 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х900х600
",['2500х900х600'],Есть в наличии,18 030 руб.
Стеллаж Оптима 2000х1250х785 (2 яруса без настила),"
ВхШхГ, мм: 2000х1250х785
Вес, кг: 48
",['2000х1250х785'],Нет в наличии,14 620 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х800 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х900х800
",['2500х900х800'],Есть в наличии,13 760 руб.
Стеллаж Оптима 2000х1250х785 (3 яруса без настила),"
ВхШхГ, мм: 2000х1250х785
Вес, кг: 54
",['2000х1250х785'],Нет в наличии,16 990 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х800 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х900х800
",['2500х900х800'],Есть в наличии,16 360 руб.
Стеллаж Оптима 2000х1530х785 (2 яруса без настила),"
ВхШхГ, мм: 2000х1530х785
Вес, кг: 50
",['2000х1530х785'],Нет в наличии,15 310 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х900х800 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х900х800
",['2500х900х800'],Есть в наличии,18 960 руб.
Стеллаж Оптима 2000х1530х785 (3 яруса без настила),"
ВхШхГ, мм: 2000х1530х785
Вес, кг: 58
",['2000х1530х785'],Нет в наличии,18 030 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х1500х600 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х1500х600
",['2500х1500х600'],Есть в наличии,18 010 руб.
Стеллаж Оптима 2000х2500х600 (2 яруса без настила),"
ВхШхГ, мм: 2000х2500х600
Вес, кг: 57
",['2000х2500х600'],Нет в наличии,17 320 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х600 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2100х600
",['2500х2100х600'],Есть в наличии,30 860 руб.
Стеллаж Оптима 2000х2500х600 (3 яруса без настила),"
ВхШхГ, мм: 2000х2500х600
Вес, кг: 69
",['2000х2500х600'],Нет в наличии,21 240 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х600 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2100х600
",['2500х2100х600'],Есть в наличии,36 370 руб.
Стеллаж Оптима 2000х2500х785 (2 яруса без настила),"
ВхШхГ, мм: 2000х2500х785
Вес, кг: 59
",['2000х2500х785'],Нет в наличии,17 740 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х800 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х2100х800
",['2500х2100х800'],Есть в наличии,26 960 руб.
Стеллаж Оптима 2000х2500х785 (3 яруса без настила),"
ВхШхГ, мм: 2000х2500х785
Вес, кг: 71
",['2000х2500х785'],Нет в наличии,21 670 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х800 (6 ярусов с секционным настилом),"
ВхШхГ, мм:  2500х2100х800
",['2500х2100х800'],Есть в наличии,38 750 руб.
Стеллаж Оптима 2500х1250х785 (3 яруса без настила),"
ВхШхГ, мм: 2500х1250х785
Вес, кг: 60
",['2500х1250х785'],Нет в наличии,18 500 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х800 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2100х800
",['2500х2100х800'],Есть в наличии,32 860 руб.
Стеллаж Оптима 2500х1250х785 (4 яруса без настила),"
ВхШхГ, мм: 2500х1250х785
Вес, кг: 67
",['2500х1250х785'],Нет в наличии,20 950 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х600 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х2100х600
",['2500х2100х600'],Есть в наличии,25 350 руб.
Стеллаж Оптима 2500х1250х785 (5 ярусов без настила),"
ВхШхГ, мм: 2500х1250х785
Вес, кг: 74
",['2500х1250х785'],Нет в наличии,23 320 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х1800х500 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х1800х500
",['2500х1800х500'],Есть в наличии,17 980 руб.
Стеллаж Оптима 2500х1530х785 (3 яруса без настила),"
ВхШхГ, мм: 2500х1530х785
Вес, кг: 64
",['2500х1530х785'],Нет в наличии,19 620 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х1500х1000 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х1500х1000
",['2500х1500х1000'],Есть в наличии,22 370 руб.
Стеллаж Оптима 2500х1530х785 (4 яруса без настила),"
ВхШхГ, мм: 2500х1530х785
Вес, кг: 72
",['2500х1530х785'],Нет в наличии,22 330 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х1500х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х1500х1000
",['2500х1500х1000'],Есть в наличии,27 060 руб.
Стеллаж Оптима 2500х1530х785 (5 ярусов без настила),"
ВхШхГ, мм: 2500х1530х785
Вес, кг: 80
",['2500х1530х785'],Нет в наличии,25 050 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х1500х1000 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х1500х1000
",['2500х1500х1000'],Есть в наличии,31 760 руб.
Стеллаж Оптима 2500х2500х785 (3 яруса без настила),"
ВхШхГ, мм: 2500х2500х785
Вес, кг: 77
",['2500х2500х785'],Нет в наличии,23 250 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х1500х600 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х1500х600
",['2500х1500х600'],Есть в наличии,25 380 руб.
Стеллаж Оптима 2500х2500х785 (4 яруса без настила),"
ВхШхГ, мм: 2500х2500х785
Вес, кг: 89
",['2500х2500х785'],Нет в наличии,27 180 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х1500х800 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х1500х800
",['2500х1500х800'],Есть в наличии,22 950 руб.
Стеллаж Оптима 2500х2500х785 (5 ярусов без настила),"
ВхШхГ, мм: 2500х2500х785
Вес, кг: 101
",['2500х2500х785'],Нет в наличии,31 110 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х1500х800 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х1500х800
",['2500х1500х800'],Есть в наличии,26 870 руб.
Стеллаж Оптима 3000х1250х785 (3 яруса без настила),"
ВхШхГ, мм: 3000х1250х785
Вес, кг: 68
",['3000х1250х785'],Нет в наличии,20 620 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х1000 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2500х2100х1000
",['2500х2100х1000'],Есть в наличии,31 820 руб.
Стеллаж Оптима 3000х1250х785 (4 яруса без настила),"
ВхШхГ, мм: 3000х1250х785
Вес, кг: 75
",['3000х1250х785'],Нет в наличии,22 990 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2100х1000
",['2500х2100х1000'],Есть в наличии,38 880 руб.
Стеллаж Оптима 3000х1250х785 (5 ярусов без настила),"
ВхШхГ, мм: 3000х1250х785
Вес, кг: 81
",['3000х1250х785'],Нет в наличии,25 360 руб.
Дополнительная секция Стеллаж MS Pro Z 2500х2100х1000 (6 ярусов с секционным настилом),"
ВхШхГ, мм: 2500х2100х1000
",['2500х2100х1000'],Есть в наличии,45 940 руб.
Стеллаж Оптима 3000х1530х785 (3 яруса без настила),"
ВхШхГ, мм: 3000х1530х785
Вес, кг: 72
",['3000х1530х785'],Нет в наличии,21 660 руб.
Стеллаж MS Pro Z 3000х1500х500 (4 яруса с секционным настилом),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,20 090 руб.
Стеллаж Оптима 3000х1530х785 (4 яруса без настила),"
ВхШхГ, мм: 3000х1530х785
Вес, кг: 79
",['3000х1530х785'],Нет в наличии,24 370 руб.
Стеллаж MS Pro Z 3000х900х500 (4 яруса с секционным настилом),"
ВхШхГ, мм: 3000х900х500
",['3000х900х500'],Есть в наличии,16 060 руб.
Стеллаж Оптима 3000х1530х785 (5 ярусов без настила),"
ВхШхГ, мм: 3000х1530х785
Вес, кг: 87
",['3000х1530х785'],Нет в наличии,27 090 руб.
Стеллаж MS Pro Z 3000х1800х500 (4 яруса с секционным настилом),"
ВхШхГ, мм: 3000х1800х500
",['3000х1800х500'],Есть в наличии,22 330 руб.
Стеллаж Оптима 3000х2500х785 (3 яруса без настила),"
ВхШхГ, мм: 3000х2500х785
Вес, кг: 84
",['3000х2500х785'],Нет в наличии,25 290 руб.
Стеллаж MS Pro Z 3000х2100х500 (7 ярусов без настила),"
ВхШхГ, мм: 3000х2100х500
",['3000х2100х500'],Есть в наличии,24 910 руб.
Стеллаж Оптима 3000х2500х785 (4 яруса без настила),"
ВхШхГ, мм: 3000х2500х785
Вес, кг: 96
",['3000х2500х785'],Нет в наличии,29 220 руб.
Стеллаж MS Pro Z 3000х2100х600 (3 яруса без настила),"
ВхШхГ, мм: 3000х2100х600
",['3000х2100х600'],Есть в наличии,15 250 руб.
Стеллаж Оптима 3000х2500х785 (5 ярусов без настила),"
ВхШхГ, мм: 3000х2500х785
Вес, кг: 108
",['3000х2500х785'],Нет в наличии,33 150 руб.
Стеллаж MS Pro Z 3000х2100х600 (4 яруса без настила),"
ВхШхГ, мм: 3000х2100х600
",['3000х2100х600'],Есть в наличии,17 760 руб.
Стеллаж Оптима 3500х1250х785 (3 яруса без настила),"
ВхШхГ, мм: 3500х1250х785
Вес, кг: 75
",['3500х1250х785'],Нет в наличии,22 660 руб.
Стеллаж MS Pro Z 3000х2100х600 (5 ярусов без настила),"
ВхШхГ, мм: 3000х2100х600
",['3000х2100х600'],Есть в наличии,20 280 руб.
Стеллаж Оптима 3500х1250х785 (4 яруса без настила),"
ВхШхГ, мм: 3500х1250х785
Вес, кг: 82
",['3500х1250х785'],Нет в наличии,25 030 руб.
Стеллаж MS Pro Z 3000х2100х600 (6 ярусов без настила),"
ВхШхГ, мм: 3000х2100х600
",['3000х2100х600'],Есть в наличии,22 790 руб.
Стеллаж Оптима 3500х1250х785 (5 ярусов без настила),"
ВхШхГ, мм: 3500х1250х785
Вес, кг: 89
",['3500х1250х785'],Нет в наличии,27 400 руб.
Стеллаж MS Pro Z 3000х2100х600 (7 ярусов без настила),"
ВхШхГ, мм: 3000х2100х600
",['3000х2100х600'],Есть в наличии,25 300 руб.
Стеллаж Оптима 3500х1250х785 (6 ярусов без настила),"
ВхШхГ, мм: 3500х1250х785
Вес, кг: 95
",['3500х1250х785'],Нет в наличии,29 770 руб.
Стеллаж MS Pro Z 3000х2100х800 (3 яруса без настила),"
ВхШхГ, мм: 3000х2100х800
",['3000х2100х800'],Есть в наличии,15 770 руб.
Стеллаж Оптима 3500х1530х785 (3 яруса без настила),"
ВхШхГ, мм: 3500х1530х785
Вес, кг: 79
",['3500х1530х785'],Нет в наличии,23 700 руб.
Стеллаж MS Pro Z 3000х2100х800 (5 ярусов без настила),"
ВхШхГ, мм: 3000х2100х800
",['3000х2100х800'],Есть в наличии,20 910 руб.
Стеллаж Оптима 3500х1530х785 (4 яруса без настила),"
ВхШхГ, мм: 3500х1530х785
Вес, кг: 87
",['3500х1530х785'],Нет в наличии,26 410 руб.
Стеллаж MS Pro Z 3000х2100х800 (7 ярусов без настила),"
ВхШхГ, мм: 3000х2100х800
",['3000х2100х800'],Есть в наличии,26 040 руб.
Стеллаж Оптима 3500х1530х785 (5 ярусов без настила),"
ВхШхГ, мм: 3500х1530х785
Вес, кг: 95
",['3500х1530х785'],Нет в наличии,29 130 руб.
Стеллаж MS Pro Z 3000х2100х1000 (3 яруса без настила),"
ВхШхГ, мм: 3000х2100х1000
",['3000х2100х1000'],Есть в наличии,16 220 руб.
Стеллаж Оптима 3500х1530х785 (6 ярусов без настила),"
ВхШхГ, мм: 3500х1530х785
Вес, кг: 102
",['3500х1530х785'],Нет в наличии,31 840 руб.
Стеллаж MS Pro Z 3000х2100х1000 (5 ярусов без настила),"
ВхШхГ, мм: 3000х2100х1000
",['3000х2100х1000'],Есть в наличии,21 490 руб.
Стеллаж Оптима 3500х2500х785 (3 яруса без настила),"
ВхШхГ, мм: 3500х2500х785
Вес, кг: 92
",['3500х2500х785'],Нет в наличии,27 330 руб.
Стеллаж MS Pro Z 3000х2100х1000 (7 ярусов без настила),"
ВхШхГ, мм: 3000х2100х1000 
",['3000х2100х1000'],Есть в наличии,26 760 руб.
Стеллаж Оптима 3500х2500х785 (4 яруса без настила),"
ВхШхГ, мм: 3500х2500х785
Вес, кг: 104
",['3500х2500х785'],Нет в наличии,31 260 руб.
Стеллаж MS Pro Z 3000х1500х500 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,23 220 руб.
Стеллаж Оптима 3500х2500х785 (5 ярусов без настила),"
ВхШхГ, мм: 3500х2500х785
Вес, кг: 116
",['3500х2500х785'],Нет в наличии,35 190 руб.
Стеллаж MS Pro Z 3000х1200х600 (6 ярусов без настила),"
ВхШхГ, мм: 3000х1200х600
",['3000х1200х600'],Есть в наличии,17 450 руб.
Стеллаж Оптима 3500х2500х785 (6 ярусов без настила),"
ВхШхГ, мм: 3500х2500х785
Вес, кг: 128
",['3500х2500х785'],Нет в наличии,39 120 руб.
