title,description,size,availability,price
Верстак ВС-1200/Т2/0 (№220),"
ВхШхГ, мм: 1369х1200х700
",['1369х1200х700'],Есть в наличии,38 220 руб.
Верстак FBK 205.347,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,208 910 руб.
Верстак ВС-1400/Т1/0 (№410),"
ВхШхГ, мм: 1369х1400х700
",['1369х1400х700'],Есть в наличии,29 290 руб.
Верстак FBK 205.357,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,216 390 руб.
Верстак ВС-1400/Т2/0 (№420),"
ВхШхГ, мм: 1369х1400х700
",['1369х1400х700'],Есть в наличии,40 390 руб.
Верстак FBK 205.56.4-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,281 550 руб.
Верстак ВС-1600/Т1/0 (№610),"
ВхШхГ, мм: 1369х1600х700
",['1369х1600х700'],Есть в наличии,31 920 руб.
Верстак FBK 205.346-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,266 650 руб.
Верстак ВС-1600/Т2/0 (№620),"
ВхШхГ, мм: 1369х1600х700
",['1369х1600х700'],Есть в наличии,43 020 руб.
Верстак FBK 205.347-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,223 170 руб.
Блок угловой стыковки CU Constructor,"
ВхШхГ, мм: 1025х1669х1363
",['1025х1669х1363'],Есть в наличии,80 600 руб.
Верстак SLF 121.13.1-1,"
ВхШхГ, мм: 1355х1200х500
Вес, кг: 77
",['1355х1200х500'],Есть в наличии,42 030 руб.
Верстак FBK 205.356-2,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,281 410 руб.
Верстак SLF 181.33.2,"
ВхШхГ, мм: 855х1800х500
Вес, кг: 115
",['855х1800х500'],Есть в наличии,61 220 руб.
Верстак FBK 205.457-2,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,245 340 руб.
Верстак SLF 181.33.2-1,"
ВхШхГ, мм: 1355х1800х500
Вес, кг: 115
",['1355х1800х500'],Есть в наличии,69 530 руб.
Верстак FBK 205.457-2F,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,253 340 руб.
Верстак SLF 181.35.2,"
ВхШхГ, мм: 855х1800х500
Вес, кг: 115
",['855х1800х500'],Есть в наличии,63 030 руб.
Верстак FBK 2052.111.4-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,102 560 руб.
Верстак SLF 181.35.2-1,"
ВхШхГ, мм: 1355х1800х500
Вес, кг: 115
",['1355х1800х500'],Есть в наличии,71 340 руб.
Верстак FBK 1552.111.2-2,"
ВхШхГ, мм: 1980х1493х743
",['1980х1493х743'],Есть в наличии,84 900 руб.
Верстак SLF 181.37.2,"
ВхШхГ, мм: 855х1800х500
Вес, кг: 108
",['855х1800х500'],Есть в наличии,50 800 руб.
Верстак FBK 2052.111.4-2,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,109 830 руб.
Верстак SLF 181.37.2-1,"
ВхШхГ, мм: 1355х1800х500
Вес, кг: 108
",['1355х1800х500'],Есть в наличии,59 120 руб.
Верстак FBK 1551.14.3-2F,"
ВхШхГ, мм: 1980х1493х743
",['1980х1493х743'],Есть в наличии,138 190 руб.
Верстак CTR 1202.S14.3-2,"
ВхШхГ, мм: 2165х1193х743
Вес, кг: 136.5
",['2165х1193х743'],Есть в наличии,79 620 руб.
Верстак FBK 205.37.4,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,150 490 руб.
Верстак CTR 1202.S14.3-2F,"
ВхШхГ, мм: 2165х1193х743
Вес, кг: 140.3
",['2165х1193х743'],Есть в наличии,84 400 руб.
Верстак FBK 205.35.4-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,200 830 руб.
Верстак CTR 1202.S24.3-2,"
ВхШхГ, мм: 2165х1193х743
Вес, кг: 145
",['2165х1193х743'],Есть в наличии,84 480 руб.
Верстак FBK 205.45.4-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,208 250 руб.
Верстак CTR 1202.S24.3-2F,"
ВхШхГ, мм: 2165х1193х743
Вес, кг: 148.8
",['2165х1193х743'],Есть в наличии,89 260 руб.
Верстак FBK 205.46.4-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,215 650 руб.
Верстак CTR 1202.S37.3-2,"
ВхШхГ, мм: 2165х1193х743
Вес, кг: 136
",['2165х1193х743'],Есть в наличии,78 090 руб.
Верстак FBK 205.57.4-2,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,186 920 руб.
Верстак CTR 1202.S37.3-2F,"
ВхШхГ, мм: 2165х1193х743
Вес, кг: 139.8
",['2165х1193х743'],Есть в наличии,82 870 руб.
Верстак FBK 205.36.4-2F,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,223 500 руб.
Верстак CTR 1402.S2L4.4-2,"
ВхШхГ, мм: 2165х1393х743
Вес, кг: 163
",['2165х1393х743'],Есть в наличии,94 150 руб.
Верстак FBK 205.357-2,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,237 920 руб.
Верстак CTR 1402.S2L4.4-2F,"
ВхШхГ, мм: 2165х1393х743
Вес, кг: 157.5
",['2165х1393х743'],Есть в наличии,99 080 руб.
Верстак FBK 205.346-2F,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,281 930 руб.
Верстак CTR 1402.S3L3.4-2,"
ВхШхГ, мм: 2165х1393х743
Вес, кг: 162
",['2165х1393х743'],Есть в наличии,93 050 руб.
Верстак FBK 205.347-2F,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,238 440 руб.
Верстак CTR 1402.S3L3.4-2F,"
ВхШхГ, мм: 2165х1393х743
Вес, кг: 166.5
",['2165х1393х743'],Есть в наличии,97 970 руб.
Верстак FBK 1052.11.1,"
ВхШхГ, мм: 870х993х743
",['870х993х743'],Есть в наличии,49 110 руб.
Верстак CTR 1402.S7L6.4-2,"
ВхШхГ, мм: 2165х1393х743
Вес, кг: 158
",['2165х1393х743'],Есть в наличии,92 150 руб.
Верстак FBK 1551.14.3,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,118 200 руб.
Верстак CTR 1402.S7L6.4-2F,"
ВхШхГ, мм: 2165х1393х743
Вес, кг: 149.4
",['2165х1393х743'],Есть в наличии,97 080 руб.
Верстак FBK 1551.13.3-1,"
ВхШхГ, мм: 1485х1493х743
",['1485х1493х743'],Есть в наличии,120 970 руб.
Верстак CTR 1602.L14.5-2,"
ВхШхГ, мм: 2165х1593х743
Вес, кг: 171.7
",['2165х1593х743'],Есть в наличии,98 040 руб.
Верстак FBK 205.47.4,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,157 910 руб.
Верстак CTR 1602.L14.5-2F,"
ВхШхГ, мм: 2165х1593х743
Вес, кг: 176.5
",['2165х1593х743'],Есть в наличии,103 180 руб.
Верстак Fabrik  205.56.4-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,223 130 руб.
Верстак CTR 1602.L26.5-2,"
ВхШхГ, мм: 2165х1593х743
Вес, кг: 180.7
",['2165х1593х743'],Есть в наличии,105 830 руб.
Верстак FBK 205.35.4-2,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,208 110 руб.
Верстак CTR 1602.L26.5-2F,"
ВхШхГ, мм: 2165х1593х743
Вес, кг: 185.5
",['2165х1593х743'],Есть в наличии,110 970 руб.
Верстак FBK 205.56.4-2,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,230 400 руб.
Верстак CTR 1602.L34.5-2,"
ВхШхГ, мм: 2165х1593х743
Вес, кг: 185.2
",['2165х1593х743'],Есть в наличии,106 090 руб.
Верстак FBK 205.356,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,259 880 руб.
Верстак CTR 1602.L34.5-2F,"
ВхШхГ, мм: 2165х1593х743
Вес, кг: 190
",['2165х1593х743'],Есть в наличии,111 230 руб.
Верстак FBK 205.457,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,223 810 руб.
Верстак CTR 1802.S123.13-2,"
ВхШхГ, мм: 2165х1793х743
Вес, кг: 202.3
",['2165х1793х743'],Есть в наличии,116 860 руб.
Верстак FBK 205.357-1,"
ВхШхГ, мм: 1485х1993х743
",['1485х1993х743'],Есть в наличии,230 650 руб.
Верстак CTR 1802.S123.13-2F,"
ВхШхГ, мм: 2165х1793х743
Вес, кг: 208.2
",['2165х1793х743'],Есть в наличии,122 640 руб.
Верстак FBK 205.456-2,"
ВхШхГ, мм: 1980х1993х743
",['1980х1993х743'],Есть в наличии,288 830 руб.
Верстак CTR 1802.S333.13-2,"
ВхШхГ, мм: 2165х1793х743
Вес, кг: 216.8
",['2165х1793х743'],Есть в наличии,125 750 руб.
Верстак TNC 121.11.3-1,"
ВхШхГ, мм: 1470х1196х696
Вес, кг: 46.7
",['1470х1196х696'],Есть в наличии,25 680 руб.
Верстак CTR 1802.S333.13-2F,"
ВхШхГ, мм: 2165х1793х743
Вес, кг: 222.7
",['2165х1793х743'],Есть в наличии,131 530 руб.
Верстак TNC 121.11.3-2,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 51.9
",['1965х1196х696'],Есть в наличии,29 950 руб.
Верстак CTR 1802.S347.13-2,"
ВхШхГ, мм: 2165х1793х743
Вес, кг: 209.8
",['2165х1793х743'],Есть в наличии,121 520 руб.
Верстак TNC 121.11.3-2F,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 56.4
",['1965х1196х696'],Есть в наличии,34 730 руб.
Верстак CTR 1802.S347.13-2F,"
ВхШхГ, мм: 2165х1793х743
Вес, кг: 215.7
",['2165х1793х743'],Есть в наличии,127 300 руб.
Верстак TNC 121.13.1,"
ВхШхГ, мм: 855х1196х696
Вес, кг: 71
",['855х1196х696'],Есть в наличии,37 410 руб.
Верстак CTR 2002.S11L1.23-2,"
ВхШхГ, мм: 2165х1993х743
Вес, кг: 201.9
",['2165х1993х743'],Есть в наличии,113 890 руб.
Верстак TNC 121.14.1,"
ВхШхГ, мм: 855х1196х696
Вес, кг: 73
",['855х1196х696'],Есть в наличии,40 200 руб.
Верстак CTR 2002.S11L1.23-2F,"
ВхШхГ, мм: 2165х1993х743
Вес, кг: 208.3
",['2165х1993х743'],Есть в наличии,121 890 руб.
Верстак TNC 121.15.1,"
ВхШхГ, мм: 855х1196х696
Вес, кг: 77
",['855х1196х696'],Есть в наличии,43 000 руб.
Верстак CTR 2002.S34M4.3-2,"
ВхШхГ, мм: 2165х1993х743
Вес, кг: 249.1
",['2165х1993х743'],Есть в наличии,156 010 руб.
Верстак TNC 121.16.1,"
ВхШхГ, мм: 855х1196х696
Вес, кг: 78
",['855х1196х696'],Есть в наличии,45 770 руб.
Верстак CTR 2002.S34M4.3-2F,"
ВхШхГ, мм: 2165х1993х743
Вес, кг: 255.5
",['2165х1993х743'],Есть в наличии,164 000 руб.
Верстак TNC 121.17.1,"
ВхШхГ, мм: 855х1196х696
Вес, кг: 55
",['855х1196х696'],Есть в наличии,29 800 руб.
Верстак CTR 2002.S47L4.23-2,"
ВхШхГ, мм: 2165х1993х743
Вес, кг: 235.4
",['2165х1993х743'],Есть в наличии,134 580 руб.
Верстак TNC 121.18.1,"
ВхШхГ, мм: 855х1196х696
Вес, кг: 58
",['855х1196х696'],Есть в наличии,33 350 руб.
Верстак CTR 2002.S47L4.23-2F,"
ВхШхГ, мм: 2165х1993х743
Вес, кг: 241.8
",['2165х1993х743'],Есть в наличии,142 570 руб.
Верстак TNC 141.13.2,"
ВхШхГ, мм: 855х1396х696
Вес, кг: 76
",['855х1396х696'],Есть в наличии,39 610 руб.
Верстак CTR 2202.S4L34.24-2,"
ВхШхГ, мм: 2165х2193х743
Вес, кг: 263.4
",['2165х2193х743'],Есть в наличии,148 550 руб.
Верстак TNC 141.14.2,"
ВхШхГ, мм: 855х1396х696
Вес, кг: 78
",['855х1396х696'],Есть в наличии,42 400 руб.
Верстак CTR 2202.S4L34.24-2F,"
ВхШхГ, мм: 2165х2193х743
Вес, кг: 269.8
",['2165х2193х743'],Есть в наличии,157 260 руб.
Верстак TNC 141.15.2,"
ВхШхГ, мм: 855х1396х696
Вес, кг: 82
",['855х1396х696'],Есть в наличии,45 200 руб.
Верстак CTR 2202.S4L4M4.2-2,"
ВхШхГ, мм: 2165х2193х743
Вес, кг: 271.6
",['2165х2193х743'],Есть в наличии,167 600 руб.
Верстак TNC 141.16.2,"
ВхШхГ, мм: 855х1396х696
Вес, кг: 83
",['855х1396х696'],Есть в наличии,47 980 руб.
Верстак CTR 2202.S4L4M4.2-2F,"
ВхШхГ, мм: 2165х2193х743
Вес, кг: 278
",['2165х2193х743'],Есть в наличии,176 310 руб.
Верстак TNC 141.17.2,"
ВхШхГ, мм: 855х1396х696
Вес, кг: 60
",['855х1396х696'],Есть в наличии,32 000 руб.
Верстак CTR 2202.S7L26.24-2,"
ВхШхГ, мм: 2165х2193х743
Вес, кг: 249.4
",['2165х2193х743'],Есть в наличии,139 890 руб.
Верстак TNC 141.18.2,"
ВхШхГ, мм: 855х1396х696
Вес, кг: 63
",['855х1396х696'],Есть в наличии,35 550 руб.
Верстак CTR 2202.S7L26.24-2F,"
ВхШхГ, мм: 2165х2193х743
Вес, кг: 255.8
",['2165х2193х743'],Есть в наличии,148 600 руб.
Верстак TNC 161.13.3,"
ВхШхГ, мм: 855х1596х696
Вес, кг: 81
",['855х1596х696'],Есть в наличии,41 860 руб.
Верстак бестумбовый на каркасе СВК-0Т.00.00.10.Ф4,"
ВхШхГ, мм: 850х980х690
Вес, кг: 56.14
",['850х980х690'],Есть в наличии,26 760 руб.
Верстак бестумбовый на каркасе СВК-0Т.00.00.10.Ф6,"
ВхШхГ, мм: 850х980х690
Вес, кг: 66.96
",['850х980х690'],Есть в наличии,29 340 руб.
Верстак TNC 161.14.3,"
ВхШхГ, мм: 855х1596х696
Вес, кг: 83
",['855х1596х696'],Есть в наличии,44 640 руб.
Верстак бестумбовый на каркасе СВК-0Т.00.00.14.Ф4,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 76.1
",['850х1400х690'],Есть в наличии,32 580 руб.
Верстак бестумбовый на каркасе СВК-0Т.00.00.14.Ф6,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 92
",['850х1400х690'],Есть в наличии,36 630 руб.
Верстак TNC 161.15.3,"
ВхШхГ, мм: 855х1596х696
Вес, кг: 87
",['855х1596х696'],Есть в наличии,47 450 руб.
Верстак бестумбовый на каркасе СВК-0Т.00.00.19.Ф4,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 98.33
",['850х1840х690'],Есть в наличии,39 010 руб.
Верстак бестумбовый на каркасе СВК-0Т.00.00.19.Ф6,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 118.64
",['850х1840х690'],Есть в наличии,44 200 руб.
Верстак TNC 161.16.3,"
ВхШхГ, мм: 855х1596х696
Вес, кг: 88
",['855х1596х696'],Есть в наличии,50 220 руб.
Верстак двухмбовый ЛВ-2Т.01.01,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 46.4
",['840х1500х415'],Есть в наличии,27 000 руб.
Верстак TNC 161.17.3,"
ВхШхГ, мм: 855х1596х696
Вес, кг: 65
",['855х1596х696'],Есть в наличии,34 250 руб.
Верстак двухмбовый ЛВ-2Т.01.03,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 57.1
",['840х1500х415'],Есть в наличии,33 700 руб.
Верстак TNC 161.18.3,"
ВхШхГ, мм: 855х1596х696
Вес, кг: 68
",['855х1596х696'],Есть в наличии,37 790 руб.
Верстак двухмбовый ЛВ-2Т.01.04,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 59.1
",['840х1500х415'],Есть в наличии,35 500 руб.
Верстак TNC 121.13.1-1,"
ВхШхГ, мм: 1470х1196х696
Вес, кг: 79.7
",['1470х1196х696'],Есть в наличии,44 130 руб.
Верстак двухмбовый ЛВ-2Т.01.05,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 61
",['840х1500х415'],Есть в наличии,37 350 руб.
Верстак TNC 121.14.1-1,"
ВхШхГ, мм: 1470х1196х696
Вес, кг: 81.7
",['1470х1196х696'],Есть в наличии,46 920 руб.
Верстак TNC 121.15.1-1,"
ВхШхГ, мм: 1470х1196х696
Вес, кг: 85.7
",['1470х1196х696'],Есть в наличии,49 720 руб.
Верстак TNC 121.16.1-1,"
ВхШхГ, мм: 1470х1196х696
Вес, кг: 86.7
",['1470х1196х696'],Есть в наличии,52 500 руб.
Верстак TNC 121.17.1-1,"
ВхШхГ, мм: 1470х1196х696
Вес, кг: 63.7
",['1470х1196х696'],Есть в наличии,36 530 руб.
Верстак двухмбовый ЛВ-2Т.03.03,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 67.8
",['840х1500х415'],Есть в наличии,40 400 руб.
Верстак TNC 121.18.1-1,"
ВхШхГ, мм: 1470х1196х696
Вес, кг: 66.7
",['1470х1196х696'],Есть в наличии,40 070 руб.
Верстак двухмбовый ЛВ-2Т.03.04,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 69.8
",['840х1500х415'],Есть в наличии,42 190 руб.
Верстак TNC 141.13.2-1,"
ВхШхГ, мм: 1470х1396х696
Вес, кг: 85.9
",['1470х1396х696'],Есть в наличии,47 110 руб.
Верстак двухмбовый ЛВ-2Т.03.05,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 71.7
",['840х1500х415'],Есть в наличии,44 040 руб.
Верстак TNC 141.14.2-1,"
ВхШхГ, мм: 1470х1396х696
Вес, кг: 87.9
",['1470х1396х696'],Есть в наличии,49 900 руб.
Верстак двухмбовый ЛВ-2Т.04.04,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 71.8
",['840х1500х415'],Есть в наличии,43 990 руб.
Верстак TNC 141.15.2-1,"
ВхШхГ, мм: 1470х1396х696
Вес, кг: 91.9
",['1470х1396х696'],Есть в наличии,52 700 руб.
Верстак двухмбовый ЛВ-2Т.04.05,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 73.7
",['840х1500х415'],Есть в наличии,45 840 руб.
Верстак TNC 141.16.2-1,"
ВхШхГ, мм: 1470х1396х696
Вес, кг: 92.9
",['1470х1396х696'],Есть в наличии,55 480 руб.
Верстак двухмбовый ЛВ-2Т.05.05,"
ВхШхГ, мм: 840х1500х415
Вес, кг: 75.6
",['840х1500х415'],Есть в наличии,47 690 руб.
Верстак TNC 141.17.2-1,"
ВхШхГ, мм: 1470х1396х696
Вес, кг: 69.9
",['1470х1396х696'],Есть в наличии,39 500 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.01.14.Ф4,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 115.5
",['850х1400х690'],Есть в наличии,56 050 руб.
Верстак TNC 141.18.2-1,"
ВхШхГ, мм: 1470х1396х696
Вес, кг: 72.9
",['1470х1396х696'],Есть в наличии,43 050 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.01.14.Ф6,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 131.4
",['850х1400х690'],Есть в наличии,60 100 руб.
Верстак TNC 161.13.3-1,"
ВхШхГ, мм: 1470х1596х696
Вес, кг: 92
",['1470х1596х696'],Есть в наличии,50 140 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.01.19.Ф4,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 137.73
",['850х1840х690'],Есть в наличии,62 480 руб.
Верстак TNC 161.14.3-1,"
ВхШхГ, мм: 1470х1596х696
Вес, кг: 94
",['1470х1596х696'],Есть в наличии,52 930 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.01.19.Ф6,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 158.04
",['850х1840х690'],Есть в наличии,67 670 руб.
Верстак TNC 161.15.3-1,"
ВхШхГ, мм: 1470х1596х696
Вес, кг: 98
",['1470х1596х696'],Есть в наличии,55 730 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.03.14.Ф4,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 132.4
",['850х1400х690'],Есть в наличии,63 210 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.03.14.Ф6,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 148.3
",['850х1400х690'],Есть в наличии,67 260 руб.
Верстак TNC 161.16.3-1,"
ВхШхГ, мм: 1470х1596х696
Вес, кг: 99
",['1470х1596х696'],Есть в наличии,58 510 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.03.19.Ф4,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 154.63
",['850х1840х690'],Есть в наличии,69 640 руб.
Верстак TNC 161.17.3-1,"
ВхШхГ, мм: 1470х1596х696
Вес, кг: 76
",['1470х1596х696'],Есть в наличии,42 530 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.03.19.Ф6,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 174.94
",['850х1840х690'],Есть в наличии,74 830 руб.
Верстак TNC 161.18.3-1,"
ВхШхГ, мм: 1470х1596х696
Вес, кг: 79
",['1470х1596х696'],Есть в наличии,46 080 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.06.14.Ф4,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 142.3
",['850х1400х690'],Есть в наличии,70 220 руб.
Верстак TNC 121.13.1-2,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 80.7
",['1965х1196х696'],Есть в наличии,48 400 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.06.14.Ф6,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 158.2
",['850х1400х690'],Есть в наличии,74 270 руб.
Верстак TNC 121.14.1-2,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 86.9
",['1965х1196х696'],Есть в наличии,51 180 руб.
Верстак TNC 121.15.1-2,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 90.9
",['1965х1196х696'],Есть в наличии,53 990 руб.
Верстак TNC 121.16.1-2,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 91.9
",['1965х1196х696'],Есть в наличии,56 760 руб.
Верстак TNC 121.17.1-2,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 68.9
",['1965х1196х696'],Есть в наличии,40 790 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.06.19.Ф4,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 164.53
",['850х1840х690'],Есть в наличии,76 650 руб.
Верстак TNC 121.18.1-2,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 71.9
",['1965х1196х696'],Есть в наличии,44 330 руб.
Верстак на каркасе двухтумбовый СВК-2Т.01.06.19.Ф6,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 184.84
",['850х1840х690'],Есть в наличии,81 840 руб.
Верстак TNC 141.13.2-2,"
ВхШхГ, мм: 1965х1396х696
Вес, кг: 91.9
",['1965х1396х696'],Есть в наличии,51 940 руб.
Верстак на каркасе двухтумбовый СВК-2Т.03.03.14.Ф4,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 149.3
",['850х1400х690'],Есть в наличии,70 370 руб.
Верстак TNC 141.14.2-2,"
ВхШхГ, мм: 1965х1396х696
Вес, кг: 93.9
",['1965х1396х696'],Есть в наличии,54 720 руб.
Верстак на каркасе двухтумбовый СВК-2Т.03.03.14.Ф6,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 165.2
",['850х1400х690'],Есть в наличии,74 410 руб.
Верстак TNC 141.15.2-2,"
ВхШхГ, мм: 1965х1396х696
Вес, кг: 97.9
",['1965х1396х696'],Есть в наличии,57 530 руб.
Верстак на каркасе двухтумбовый СВК-2Т.03.03.19.Ф4,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 171.53
",['850х1840х690'],Есть в наличии,76 800 руб.
Верстак TNC 141.16.2-2,"
ВхШхГ, мм: 1965х1396х696
Вес, кг: 98.9
",['1965х1396х696'],Есть в наличии,60 300 руб.
Верстак на каркасе двухтумбовый СВК-2Т.03.03.19.Ф6,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 191.84
",['850х1840х690'],Есть в наличии,81 990 руб.
Верстак TNC 141.17.2-2,"
ВхШхГ, мм: 1965х1396х696
Вес, кг: 75.9
",['1965х1396х696'],Есть в наличии,44 330 руб.
Верстак на каркасе двухтумбовый СВК-2Т.03.06.14.Ф4,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 159.2
",['850х1400х690'],Есть в наличии,77 380 руб.
Верстак TNC 141.18.2-2,"
ВхШхГ, мм: 1965х1396х696
Вес, кг: 78.9
",['1965х1396х696'],Есть в наличии,49 070 руб.
Верстак на каркасе двухтумбовый СВК-2Т.03.06.14.Ф6,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 175.1
",['850х1400х690'],Есть в наличии,81 420 руб.
Верстак TNC 161.13.3-2,"
ВхШхГ, мм: 1965х1596х696
Вес, кг: 98.7
",['1965х1596х696'],Есть в наличии,55 570 руб.
Верстак на каркасе двухтумбовый СВК-2Т.03.06.19.Ф4,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 181.43
",['850х1840х690'],Есть в наличии,83 810 руб.
Верстак TNC 161.14.3-2,"
ВхШхГ, мм: 1965х1596х696
Вес, кг: 100.7
",['1965х1596х696'],Есть в наличии,58 350 руб.
Верстак на каркасе двухтумбовый СВК-2Т.03.06.19.Ф6,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 201.74
",['850х1840х690'],Есть в наличии,89 000 руб.
Верстак TNC 161.15.3-2,"
ВхШхГ, мм: 1965х1596х696
Вес, кг: 104.7
",['1965х1596х696'],Есть в наличии,61 160 руб.
Верстак на каркасе двухтумбовый СВК-2Т.06.06.14.Ф4,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 169.1
",['850х1400х690'],Есть в наличии,84 390 руб.
Верстак TNC 161.16.3-2,"
ВхШхГ, мм: 1965х1596х696
Вес, кг: 105.7
",['1965х1596х696'],Есть в наличии,63 930 руб.
Верстак на каркасе двухтумбовый СВК-2Т.06.06.14.Ф6,"
ВхШхГ, мм: 850х1400х690
Вес, кг: 185
",['850х1400х690'],Есть в наличии,88 430 руб.
Верстак TNC 161.17.3-2,"
ВхШхГ, мм: 1965х1596х696
Вес, кг: 82.7
",['1965х1596х696'],Есть в наличии,47 960 руб.
Верстак на каркасе двухтумбовый СВК-2Т.06.06.19.Ф4,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 191.33
",['850х1840х690'],Есть в наличии,90 820 руб.
Верстак TNC 161.18.3-2,"
ВхШхГ, мм: 1965х1596х696
Вес, кг: 85.7
",['1965х1596х696'],Есть в наличии,51 500 руб.
Верстак на каркасе двухтумбовый СВК-2Т.06.06.19.Ф6,"
ВхШхГ, мм: 850х1840х690
Вес, кг: 211.64
",['850х1840х690'],Есть в наличии,96 010 руб.
Верстак TNC 121.13.1-2F,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 85.2
",['1965х1196х696'],Есть в наличии,53 180 руб.
Верстак TNC 121.14.1-2F,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 91.4
",['1965х1196х696'],Есть в наличии,55 960 руб.
Верстак TNC 121.15.1-2F,"
ВхШхГ, мм: 1965х1196х696
Вес, кг: 95.4
",['1965х1196х696'],Есть в наличии,58 770 руб.
